Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,0.0,8669,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,230.7071173,8669.0,0.0,8669,8669,8669,8669.0,0.0,8669,8669,0,0.0,0.0,0,0,0,0,0,0,64,0,230.7071173,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
3389,6,0.0,528905,5,3,300,1873,150,0,60.0,82.15838363,1873,0,624.3333333,1081.377054,4108.488292,15.12558966,75557.85714,158920.5927,432592,18,528905,132226.25,207224.4111,440987,326,520501,260250.5,243727.6867,432592,87909,0,0,0,0,112,84,9.453493539,5.672096123,0,1873,241.4444444,615.2713042,378558.7778,0,0,1,1,0,0,0,1,0,271.625,60.0,624.3333333,0,0,0,0,0,0,5,300,3,1873,8192,63850,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,6983,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,286.4098525,6983.0,0.0,6983,6983,6983,6983.0,0.0,6983,6983,0,0.0,0.0,0,0,0,0,0,0,40,0,286.4098525,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
0,0,0.0,112634988,66,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.585963573,1732845.969,2368442.611,14400000,382715,113000000,1732845.969,2368442.611,14400000,382715,0,0.0,0.0,0,0,0,0,0,0,0,0,0.585963573,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,66,0,0,0,-1,-1,0,0,26300000.0,32500000.0,63700000,4696181,11200000.0,3278294.014,14400000,7881563,Infiltration
0,0,0.0,112640268,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.026633459,56300000.0,22.627417,56300000,56300000,113000000,56300000.0,22.627417,56300000,56300000,0,0.0,0.0,0,0,0,0,0,0,0,0,0.026633459,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56300000.0,22.627417,56300000,56300000,Infiltration
80,6,0.0,3218,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,621.5040398,3218.0,0.0,3218,3218,3218,3218.0,0.0,3218,3218,0,0.0,0.0,0,0,0,0,0,0,64,0,621.5040398,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
53,17,0.0,1110,1,1,47,103,47,47,47.0,0.0,103,103,103.0,0.0,135135.1351,1801.801802,1110.0,0.0,1110,1110,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,900.9009009,900.9009009,47,103,65.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,98.5,47.0,103.0,0,0,0,0,0,0,1,47,1,103,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
51954,6,0.0,4172151,4,5,935,324,935,0,233.75,467.5,324,0,64.8,144.8972049,301.7628077,2.157160659,521518.875,1435311.198,4072828,8,4170790,1390263.333,2323648.547,4072836,2121,99323,24830.75,45806.67796,93507,19,0,0,0,0,136,168,0.958738071,1.198422588,0,935,125.9,301.9736743,91188.1,0,0,0,0,1,0,0,0,1,139.8888889,233.75,64.8,0,0,0,0,0,0,4,935,5,324,237,225,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,14403,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,138.8599597,14403.0,0.0,14403,14403,14403,14403.0,0.0,14403,14403,0,0.0,0.0,0,0,0,0,0,0,64,0,138.8599597,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
39844,6,0.0,4208050,4,5,935,356,935,0,233.75,467.5,356,0,71.2,159.20804,306.7929326,2.138757857,526006.25,1452302.481,4119937,5,4203434,1401144.667,2354591.7,4119944,27613,88113,22028.25,26324.53987,55526,353,0,0,0,0,136,168,0.950559048,1.188198809,0,935,129.1,304.4654514,92699.21111,0,0,0,0,1,0,0,0,1,143.4444444,233.75,71.2,0,0,0,0,0,0,4,935,5,356,237,225,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,6863,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,291.4177473,6863.0,0.0,6863,6863,6863,6863.0,0.0,6863,6863,0,0.0,0.0,0,0,0,0,0,0,40,0,291.4177473,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
59528,6,0.0,4268449,5,3,935,389,935,0,187.0,418.1447118,389,0,129.6666667,224.5892547,310.1829259,1.874217075,609778.4286,1574177.295,4178907,6,4268449,1067112.25,2074945.786,4178913,44,88308,44154.0,62038.72055,88022,286,0,0,0,0,168,104,1.171385672,0.702831403,0,935,147.1111111,322.2520149,103846.3611,0,0,0,0,1,0,0,0,0,165.5,187.0,129.6666667,0,0,0,0,0,0,5,935,3,389,237,211,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
5080,6,0.0,224,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8928.571429,224.0,0.0,224,224,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,4464.285714,4464.285714,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
53,17,0.0,1118,1,1,44,121,44,44,44.0,0.0,121,121,121.0,0.0,147584.9732,1788.908766,1118.0,0.0,1118,1118,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,894.4543828,894.4543828,44,121,69.66666667,44.45597073,1976.333333,0,0,0,0,0,0,0,0,1,104.5,44.0,121.0,0,0,0,0,0,0,1,44,1,121,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
53,17,0.0,248,1,1,38,54,38,38,38.0,0.0,54,54,54.0,0.0,370967.7419,8064.516129,248.0,0.0,248,248,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,4032.258065,4032.258065,38,54,43.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,65.0,38.0,54.0,0,0,0,0,0,0,1,38,1,54,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,5579,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,358.4871841,5579.0,0.0,5579,5579,5579,5579.0,0.0,5579,5579,0,0.0,0.0,0,0,0,0,0,0,40,0,358.4871841,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,0.0,72118,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41.59849136,36059.0,4031.922866,38910,33208,72118,36059.0,4031.922866,38910,33208,0,0.0,0.0,0,0,0,0,0,0,96,0,41.59849136,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
36583,6,0.0,172529,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11.59225406,172529.0,0.0,172529,172529,172529,172529.0,0.0,172529,172529,0,0.0,0.0,0,0,0,0,0,0,40,0,11.59225406,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,63958,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,31795407,7,8,434,1805,431,0,62.0,162.7144738491,1460,0,225.625,513.1655086672,70.4189759232,0.4717662523,2271100.5,4211468.28470143,10013350,1,30233286,5038881.0,5479321.92460447,10062262,133,31735848,4533692.57142857,5191981.0326542,10067256,1,0,0,0,0,152,208,0.2201575844,0.2516086679,0,1460,139.9375,376.2152697149,141537.929166667,0,0,0,1,0,0,0,0,1,149.2666666667,62.0,225.625,0,0,0,0,0,0,7,434,8,1805,8192,946,4,20,70044.3333333333,35793.4014915226,111068,45178,10007717.6666667,5988.120434104,10013350,10001428,Benign
80,6,0.0,58019,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51.70719937,29009.5,16661.55709,40791,17228,58019,29009.5,16661.55709,40791,17228,0,0.0,0.0,0,0,0,0,0,0,96,0,51.70719937,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,6,0.0,16553,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,120.8240198,16553.0,0.0,16553,16553,16553,16553.0,0.0,16553,16553,0,0.0,0.0,0,0,0,0,0,0,40,0,120.8240198,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,0.0,5002444,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.799609151,1667481.33333333,2886475.5344971,5000496,7,5002444,2501222.0,3534507.18688645,5000496,1948,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5997068633,0.1999022878,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,26883,0,20,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
80,6,0.0,84578079,6,9,249,9960,249,0,41.5,101.6538243255,1460,0,1106.6666666667,633.1666447311,120.7050351664,0.1773509186,6041291.35714286,22574784.2031567,84475011,1,84578079,16915615.8,37766857.2704613,84475011,102,20234,2529.25,6768.6056962589,19262,1,0,0,0,0,132,192,0.0709403674,0.1064105511,0,1460,638.0625,720.0750394924,518508.0625,0,0,0,1,0,0,0,0,1,680.6,41.5,1106.6666666667,0,0,0,0,0,0,6,249,9,9960,8192,237,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,77344,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38.78775341,38672.0,2231.629001,40250,37094,77344,38672.0,2231.629001,40250,37094,0,0.0,0.0,0,0,0,0,0,0,96,0,38.78775341,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,6,0.0,55087,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36.30620655,55087.0,0.0,55087,55087,55087,55087.0,0.0,55087,55087,0,0.0,0.0,0,0,0,0,0,0,64,0,36.30620655,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
53,17,0.0,478,1,1,31,63,31,31,31.0,0.0,63,63,63.0,0.0,196652.7197,4184.100418,478.0,0.0,478,478,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2092.050209,2092.050209,31,63,41.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,62.5,31.0,63.0,0,0,0,0,0,0,1,31,1,63,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,7296,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,274.122807,7296.0,0.0,7296,7296,7296,7296.0,0.0,7296,7296,0,0.0,0.0,0,0,0,0,0,0,40,0,274.122807,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
0,0,0.0,112641346,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0266332045,56320673.0,52.3259018078,56320710,56320636,112641346,56320673.0,52.3259018078,56320710,56320636,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0266332045,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56320673.0,52.3259018078,56320710,56320636,BruteForce
80,6,0.0,115142924,16,16,405,3702,394,0,25.3125,98.3176611805,1460,0,231.375,517.5695605423,35.6687137804,0.2779154714,3714287.87096774,4851051.08258495,10156533,1,115142924,7676194.93333334,4295783.41323009,10196988,497,111526643,7435109.53333333,4634715.39127687,10197032,1,0,0,0,0,332,464,0.1389577357,0.1389577357,0,1460,124.4545454545,375.7840213232,141213.630681818,0,0,0,1,0,0,0,0,1,128.34375,25.3125,231.375,0,0,0,0,0,0,16,405,16,3702,8192,60,12,20,44422.5454545455,11621.3905309445,79251,40455,10094172.5454545,42353.0749636049,10156533,10028383,Benign
37474,6,0.0,5126956,5,3,935,337,935,0,187.0,418.1447118,337,0,112.3333333,194.5670407,248.1004323,1.560380077,732422.2857,1911725.042,5067650,7,5126956,1281739.0,2524015.196,5067657,18,14248,7124.0,6933.889096,12027,2221,0,0,0,0,168,104,0.975237548,0.585142529,0,935,141.3333333,317.8085115,101002.25,0,0,0,0,1,0,0,0,0,159.0,187.0,112.3333333,0,0,0,0,0,0,5,935,3,337,219,211,1,32,0.0,0.0,0,0,5067650.0,0.0,5067650,5067650,Benign
443,6,0.0,116935338,25,30,2421,8521,886,0,96.84,243.4124894084,1460,0,284.0333333333,522.4325386797,93.5730822448,0.4703454143,2165469.22222222,4070039.26172936,10019241,0,116935338,4872305.75,4951543.50241191,10031013,38,111591600,3847986.20689655,4913484.06583152,10031036,0,0,0,0,0,512,608,0.2137933701,0.2565520442,0,1460,195.3928571429,423.2737639174,179160.679220779,0,0,0,1,0,0,0,0,1,198.9454545455,96.84,284.0333333333,0,0,0,0,0,0,25,2421,30,8521,8192,32730,17,20,128552.083333333,404617.123210766,1413384,11663,9616056.25,1349026.58686626,10019241,5332346,Benign
59594,6,0.0,1303,5,2,935,314,935,0,187.0,418.1447118,314,0,157.0,222.0315293,958557.1757,5372.217959,217.1666667,274.5304476,709,6,1303,325.75,454.0927769,976,6,709,709.0,0.0,709,709,0,0,0,0,124,40,3837.298542,1534.919417,0,935,156.125,333.3425683,111117.2679,0,0,1,1,0,0,0,1,0,178.4285714,187.0,157.0,0,0,0,0,0,0,5,935,2,314,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,0.0,745,1,1,32,60,32,32,32.0,0.0,60,60,60.0,0.0,123489.9329,2684.563758,745.0,0.0,745,745,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1342.281879,1342.281879,32,60,41.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,62.0,32.0,60.0,0,0,0,0,0,0,1,32,1,60,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,2539,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,787.7116975,2539.0,0.0,2539,2539,2539,2539.0,0.0,2539,2539,0,0.0,0.0,0,0,0,0,0,0,40,0,787.7116975,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
31337,6,0.0,62082712,8,5,2800,128,1460,0,350.0,499.4351095,128,0,25.6,57.24334022,47.16288812,0.209398069,5173559.333,17300000.0,60100000,9,62100000,8868911.571,22600000.0,60200000,9,62000000,15500000.0,29700000.0,60100000,51008,1,0,0,0,160,100,0.12886035,0.080537719,0,1460,218.2857143,401.1267647,160902.6813,0,1,0,0,1,0,0,0,0,235.0769231,350.0,25.6,0,0,0,0,0,0,8,2800,5,128,2335,2369,5,20,1927463.0,0.0,1927463,1927463,60100000.0,0.0,60100000,60100000,Infiltration
61375,6,0.0,5500,5,2,935,316,935,0,187.0,418.1447118,316,0,158.0,223.4457429,227454.5455,1272.727273,916.6666667,1976.206332,4943,7,5500,1375.0,2589.415893,5257,7,4943,4943.0,0.0,4943,4943,0,0,0,0,124,40,909.0909091,363.6363636,0,935,156.375,333.4786082,111207.9821,0,0,1,1,0,0,0,1,0,178.7142857,187.0,158.0,0,0,0,0,0,0,5,935,2,316,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,0.0,1397027,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1941.981078,10.73708668,99787.64286,251932.4629,968827,42,1397027,199575.2857,386207.9368,1073697,42,1334392,222398.6667,366025.3949,968827,63484,0,0,0,0,168,148,5.726446232,5.010640453,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,903,3,4,148,243,148,0,49.3333333333,85.4478398401,243,0,60.75,121.5,433001.107419712,7751.9379844961,150.5,91.116957807,264,29,508,254.0,90.5096679919,318,190,639,213.0,188.6610717663,406,29,0,0,0,0,72,92,3322.2591362126,4429.6788482835,0,243,48.875,93.9930658537,8834.6964285714,0,0,0,1,0,0,0,0,1,55.8571428571,49.3333333333,60.75,0,0,0,0,0,0,3,148,4,243,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,9031,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,221.4594176,9031.0,0.0,9031,9031,9031,9031.0,0.0,9031,9031,0,0.0,0.0,0,0,0,0,0,0,64,0,221.4594176,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
443,6,0.0,116671204,14,15,897,6543,275,0,64.0714285714,90.6196313302,1460,0,436.2,642.6615638999,63.7689485059,0.2485617616,4166828.71428571,15246461.7098276,58342944,0,116671204,8974708.0,21834146.1399045,58389427,43,116608993,8329213.78571429,21121795.1060728,58354242,0,0,0,0,0,292,312,0.1199953332,0.1285664284,0,1460,248.0,489.7345516037,239839.931034483,0,0,0,1,0,0,0,0,1,256.5517241379,64.0714285714,436.2,0,0,0,0,0,0,14,897,15,6543,8192,64,7,20,156775.0,133739.348166499,251343,62207,58147711.5,276100.449316005,58342944,57952479,Benign
80,6,0.0,17013,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117.5571622,17013.0,0.0,17013,17013,17013,17013.0,0.0,17013,17013,0,0.0,0.0,0,0,0,0,0,0,64,0,117.5571622,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
53,17,0.0,514,1,1,38,119,38,38,38.0,0.0,119,119,119.0,0.0,305447.4708,3891.050584,514.0,0.0,514,514,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1945.525292,1945.525292,38,119,65.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,97.5,38.0,119.0,0,0,0,0,0,0,1,38,1,119,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,91265,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32.87130883,45632.5,4906.613955,49102,42163,91265,45632.5,4906.613955,49102,42163,0,0.0,0.0,0,0,0,0,0,0,96,0,32.87130883,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
53132,6,0.0,4331808,5,3,935,298,935,0,187.0,418.1447118,298,0,99.33333333,172.0503802,284.6386543,1.846803921,618829.7143,1588385.018,4219913,7,4331808,1082952.0,2091849.543,4219921,21,104170,52085.0,72819.27054,103576,594,0,0,0,0,168,104,1.154252451,0.69255147,0,935,137.0,315.0611052,99263.5,0,0,0,0,1,0,0,0,0,154.125,187.0,99.33333333,0,0,0,0,0,0,5,935,3,298,237,211,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,16002581,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.1249798392,16002581.0,0.0,16002581,16002581,16002581,16002581.0,0.0,16002581,16002581,0,0.0,0.0,0,0,0,0,0,0,64,0,0.1249798392,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0.0,0.0,0,0,16002581.0,0.0,16002581,16002581,DoS
80,6,0.0,651,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,996927.803379416,10752.688172043,108.5,67.4292221518,171,23,297,148.5,65.7609306503,195,102,488,162.6666666667,135.6920533168,294,23,0,0,0,0,72,92,4608.2949308756,6144.3932411674,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,0.0,87690230,10,9,1110,1039,288,0,111.0,131.605471,325,0,115.4444444,157.7086801,24.50672099,0.2166718,4871679.444,9771771.366,36800000,2,87600000,9734575.0,12300000.0,36900000,77667,87600000,11000000.0,12600000.0,36800000,2,1,0,0,0,200,180,0.11403779,0.102634011,0,325,121.85,142.1653133,20210.97632,0,1,0,0,1,0,0,0,0,128.2631579,111.0,115.4444444,0,0,0,0,0,0,10,1110,9,1039,256,409,4,20,112688.5,40244.83246,166652,81588,19700000.0,12500000.0,36800000,6953944,Infiltration
80,6,0.0,38712,3,4,413,935,413,0,137.6666667,238.4456612,935,0,233.75,467.5,34821.24406,180.822484,6452.0,14653.02216,36316,5,36560,18280.0,25506.75581,36316,244,38707,12902.33333,20516.5592,36563,43,0,0,0,0,104,136,77.49535028,103.3271337,0,935,168.5,341.7718537,116808.0,0,0,0,1,0,0,0,0,1,192.5714286,137.6666667,233.75,0,0,0,0,0,0,3,413,4,935,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,6,0.0,844,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,768957.345971564,8293.8388625592,140.6666666667,102.4180973591,325,32,519,259.5,177.4838020778,385,134,519,173.0,158.7860195357,345,32,0,0,0,0,72,92,3554.5023696683,4739.336492891,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
254,6,0.0,331,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6042.296073,331.0,0.0,331,331,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,3021.148036,3021.148036,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,1598,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1251.564456,1598.0,0.0,1598,1598,1598,1598.0,0.0,1598,1598,0,0.0,0.0,0,0,0,0,0,0,40,0,1251.564456,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,0.0,2381,3,4,248,935,248,0,82.66666667,143.1828668,935,0,233.75,467.5,496850.063,2939.941201,396.8333333,519.6908376,1298,2,1049,524.5,246.7802666,699,350,2379,793.0,675.2621713,1298,26,0,0,0,0,72,92,1259.974801,1679.966401,0,935,147.875,329.6736211,108684.6964,0,0,1,1,0,0,0,1,1,169.0,82.66666667,233.75,0,0,0,0,0,0,3,248,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
36572,6,0.0,656301,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6.094764445,218767.0,101.5332458,218862,218660,656301,218767.0,101.5332458,218862,218660,0,0.0,0.0,0,0,0,0,0,0,160,0,6.094764445,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,31337,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
